Wall time,Step,Value
1636803733.8692586,743414,10261.2060546875
1636803734.3216813,743837,10268.955078125
1636803735.2489789,744684,10258.5244140625
1636803736.6086774,745946,10299.5283203125
1636803737.0734508,746367,10309.0048828125
1636803737.5320327,746787,10303.28125
1636803737.976744,747190,10301.1025390625
1636803739.8476253,748877,10262.6005859375
1636803740.3012514,749298,10262.646484375
1636803742.6329246,751397,10222.60546875
1636803743.6007507,752234,10237.734375
1636803744.0977297,752654,10225.1611328125
1636803744.5670407,753075,10226.646484375
1636803746.5684483,754747,10247.6337890625
1636803747.982355,755998,10263.095703125
1636803748.8987923,756835,10265.03125
1636803750.2584198,758095,10272.447265625
1636803750.733835,758518,10285.1552734375
1636803751.191732,758936,10290.1767578125
1636803751.6278927,759325,10289.9970703125
1636803752.0784533,759744,10276.90234375
1636803753.0229626,760588,10256.328125
1636803753.9636965,761431,10256.65234375
1636803755.3916478,762669,10195.90234375
1636803755.8400638,763063,10166.59765625
1636803756.702727,763829,10057.3291015625
1636803757.1712992,764250,10041.525390625
1636803757.6340156,764672,10072.701171875
1636803759.0801105,765896,9974.087890625
1636803759.9611084,766694,9927.396484375
1636803760.434298,767111,9936.666015625
1636803760.8925743,767533,9957.833984375
1636803761.3471956,767955,9956.826171875
1636803764.741743,770902,9942.1650390625
1636803765.212456,771323,9945.9091796875
1636803766.5283449,772524,9852.6064453125
1636803768.7626066,774584,10032.353515625
1636803770.6420403,776266,10135.970703125
1636803771.4789875,777029,10051.802734375
1636803773.155334,778584,9903.9326171875
1636803773.653496,779006,9904.4912109375
1636803774.5551524,779844,9889.802734375
1636803776.4148889,781519,9896.9755859375
1636803776.866061,781941,9901.8720703125
1636803777.339633,782360,9974.5654296875
1636803778.2874684,783202,9979.947265625
1636803778.7575855,783626,9978.8037109375
1636803779.2106447,784046,9952.60546875
1636803781.1631625,785738,9947.2138671875
1636803782.0743325,786579,9926.6845703125
1636803783.0135584,787421,10047.8701171875
1636803783.9246993,788258,10203.5966796875
1636803784.377367,788683,10193.5078125
1636803785.319623,789526,10181.8173828125
1636803787.2228897,791203,10188.638671875
1636803788.2190418,792031,10164.81640625
1636803788.7015111,792453,10156.751953125
1636803790.1020286,793710,10177.6953125
1636803791.504707,794970,10157.283203125
1636803793.3778498,796656,10157.787109375
1636803794.3030484,797495,10179.3330078125
1636803796.184659,799164,10211.166015625
1636803798.0427477,800837,10204.19140625
1636803798.444883,801212,10147.130859375
1636803798.9061253,801622,10138.29296875
1636803800.7335792,803301,10124.55859375
1636803801.2101793,803721,10111.841796875
1636803801.6996436,804143,10110.4111328125
1636803802.5667834,804941,10110.81640625
1636803803.0301554,805363,10106.955078125
1636803803.5029185,805785,10098.3603515625
1636803804.4282,806606,10080.8642578125
1636803804.9146678,807028,10066.1669921875
1636803806.2757115,808276,10047.5732421875
1636803806.7383645,808701,10047.123046875
1636803807.653711,809542,10044.6123046875
1636803808.575499,810387,10043.244140625
1636803809.033026,810804,10048.3828125
1636803809.4845474,811226,10058.697265625
1636803812.735677,814157,10162.7548828125
1636803813.6774938,814998,10161.341796875
1636803814.1514122,815418,10206.9267578125
1636803816.9380355,817930,10211.994140625
1636803817.3980188,818350,10216.142578125
1636803817.887736,818772,10209.5908203125
1636803818.3838902,819191,10209.537109375
1636803818.8686953,819611,10192.896484375
1636803819.7934372,820444,10212.5517578125
1636803821.1835082,821702,10181.619140625
1636803824.4627233,824649,10191.64453125
1636803824.8807297,825028,10123.2451171875
1636803825.311509,825398,10026.1083984375
1636803827.524596,827407,10001.45703125
1636803829.390347,829079,10008.85546875
1636803830.7753108,830343,9989.2529296875
1636803831.1977513,830723,9923.35546875
1636803832.5544193,831949,9888.884765625
1636803832.974415,832323,9801.431640625
1636803833.4496691,832742,9826.1640625
1636803833.9473705,833163,9829.3408203125
1636803834.3978493,833580,9842.7421875
1636803835.7508764,834804,9819.728515625
1636803836.2148035,835224,9913.0322265625
1636803836.6607203,835642,9994.4013671875
1636803837.1187308,836062,10035.3154296875
1636803838.9485404,837709,10001.0966796875
1636803839.4003549,838114,10015.7041015625
1636803839.837578,838521,10006.6318359375
1636803841.1289728,839701,9896.228515625
1636803842.0671623,840542,9914.2919921875
1636803843.0047262,841389,9975.0869140625
1636803843.9505217,842166,9960.5791015625
1636803844.3879125,842562,10019.5654296875
1636803844.792764,842922,9887.787109375
1636803845.7807813,843767,9870.5703125
1636803846.2460387,844190,9897.9208984375
1636803848.4944756,846231,9776.826171875
1636803849.8837001,847486,9758.4658203125
1636803850.8186014,848335,9777.1591796875
1636803852.2411425,849598,9905.580078125
1636803853.625796,850865,9868.7607421875
1636803854.089709,851284,9862.90234375
1636803855.0336382,852121,9946.818359375
1636803855.9867141,852965,10003.203125
1636803858.8087249,855459,10218.599609375
1636803859.292497,855878,10229.669921875
1636803860.2306597,856717,10236.4287109375
1636803861.1935198,857556,10239.560546875
1636803863.414932,859575,10084.634765625
1636803865.339553,861261,10087.892578125
1636803865.803966,861681,10078.5693359375
1636803866.2403893,862100,10088.2890625
1636803866.6864336,862522,10072.80859375
1636803872.30794,867519,10059.4619140625
1636803873.1542244,868281,9954.828125
1636803874.1065047,869120,9980.720703125
1636803875.0247884,869959,10112.8681640625
1636803875.4749591,870380,10110.0419921875
1636803876.8573856,871639,10133.244140625
1636803877.3149042,872056,10155.6181640625
1636803877.766364,872466,10113.767578125
1636803878.2314954,872884,10124.126953125
1636803878.7093742,873302,10122.2275390625
1636803879.1890714,873720,10120.265625
1636803879.6482234,874139,10120.9140625
1636803880.6092474,874978,10114.6591796875
1636803881.1015375,875399,10104.0478515625
1636803881.5529664,875826,10102.1220703125
1636803882.4826703,876667,10118.5380859375
1636803884.6896043,878699,10158.7138671875
1636803886.0915768,879964,10153.908203125
1636803887.0175426,880797,10177.5595703125
1636803887.4961944,881219,10175.6337890625
1636803888.4197676,882057,10189.818359375
1636803889.8119082,883314,10157.2109375
1636803891.2332509,884571,10142.55859375
1636803892.1319857,885410,10144.21484375
1636803893.510727,886670,10157.8857421875
1636803893.9823112,887088,10161.458984375
1636803894.9304652,887929,10235.04296875
1636803895.4050255,888349,10251.396484375
1636803896.8044248,889590,10234.9345703125
1636803897.7502458,890426,10241.271484375
1636803898.2065377,890851,10242.638671875
1636803901.9476414,894179,10255.103515625
1636803902.4093115,894600,10263.0869140625
1636803903.3265882,895430,10274.1572265625
1636803905.6262105,897516,10254.2216796875
1636803907.8684337,899518,10061.2353515625
1636803908.323597,899935,10077.4892578125
1636803908.8195567,900355,10083.375
1636803909.733775,901190,10050.9033203125
1636803910.169141,901591,10021.9228515625
1636803911.1064205,902400,9952.8212890625
1636803912.0687025,903237,9919.0888671875
1636803913.384965,904442,9890.720703125
1636803913.8258772,904849,9903.654296875
1636803915.652332,906522,9891.044921875
1636803917.906715,908579,9918.890625
1636803918.8396854,909406,10058.0126953125
1636803921.5202944,911856,9976.6083984375
1636803921.9771028,912276,10031.849609375
1636803922.4466703,912696,10022.849609375
1636803922.912662,913117,10063.052734375
1636803923.3857358,913538,10078.43359375
1636803924.784848,914799,10090.2060546875
1636803925.7268107,915644,10111.8056640625
1636803927.142917,916904,10120.2841796875
1636803927.5914683,917320,10089.890625
1636803928.9808753,918574,10055.8984375
1636803929.8861072,919376,10042.7216796875
1636803930.8004632,920200,10099.7373046875
1636803931.2490501,920618,10124.568359375
1636803931.6923172,921039,10131.5703125
1636803933.5595863,922685,10143.0810546875
1636803935.4191074,924318,10142.765625
1636803935.8717601,924737,10152.62109375
1636803936.3427196,925157,10155.033203125
1636803938.145022,926812,10109.0068359375
1636803938.613526,927233,10133.0009765625
1636803939.4871218,928023,10078.1728515625
1636803939.944684,928443,10078.4609375
1636803940.7963896,929232,10014.7861328125
1636803941.256879,929649,10065.4384765625
1636803941.7034552,930055,10091.0791015625
1636803942.6495018,930894,10087.857421875
1636803943.1386049,931309,10096.7490234375
1636803943.5486467,931688,10045.44921875
1636803943.9974597,932083,10056.212890625
1636803945.254903,933209,9816.9208984375
1636803946.1866586,934055,9827.6220703125
1636803946.646158,934479,9849.5009765625
1636803949.4085972,936982,9886.23046875
1636803949.862351,937403,9865.314453125
1636803950.3176422,937821,9920.4208984375
1636803952.1456473,939501,10013.5888671875
1636803953.0697267,940316,9991.65625
1636803954.0227458,941157,9998.271484375
1636803955.8269653,942809,10154.501953125
1636803959.0690873,945735,10230.0390625
1636803960.499939,946997,10228.4638671875
1636803961.424801,947820,10215.6025390625
1636803962.3285842,948661,10222.4521484375
1636803962.7884762,949080,10218.861328125
1636803963.7329624,949915,10207.9443359375
1636803964.6781814,950750,10255.931640625
1636803965.6259215,951567,10214.0185546875
1636803966.0092478,951923,10099.8994140625
1636803966.4312103,952306,10046.591796875
1636803966.8835223,952724,10051.892578125
1636803967.783438,953563,10028.87109375
1636803968.2343228,953984,10028.736328125
1636803969.6416988,955241,10036.4130859375
1636803970.0913625,955652,10030.365234375
1636803971.401737,956851,9943.9287109375
1636803972.8096519,958109,9950.787109375
1636803974.6118767,959739,9927.234375
1636803977.4574535,962252,10058.5078125
1636803977.9266953,962670,10104.9931640625
1636803979.3141246,963925,10111.427734375
1636803979.7834609,964345,10102.130859375
1636803980.7241254,965185,10097.2529296875
1636803981.6439106,966028,10100.69140625
1636803982.1480105,966453,10202.2744140625
1636803983.090018,967294,10201.310546875
1636803983.5490234,967716,10193.048828125
1636803984.4878786,968555,10214.423828125
1636803984.9541879,968971,10219.6083984375
1636803985.4102888,969389,10197.80078125
1636803985.886783,969806,10268.5498046875
1636803986.8207653,970648,10232.244140625
1636803987.761323,971486,10239.794921875
1636803988.2179236,971905,10249.181640625
1636803990.0696845,973580,10267.478515625
1636803990.5358543,974003,10273.05859375
1636803991.4691863,974843,10250.982421875
1636803992.8315244,976049,10189.92578125
1636803993.7726955,976885,10197.68359375
1636803995.1512885,978140,10204.8388671875
1636803997.9417965,980608,10142.8291015625
1636804000.7366076,983131,10129.6259765625
1636804002.614737,984810,10146.1142578125
1636804004.0501363,986074,10114.623046875
1636804006.3842733,988178,10195.3349609375
1636804007.3869963,989022,10184.921875
1636804008.7923665,990279,10239.0927734375
1636804011.6209807,992799,10225.8447265625
1636804012.1138177,993219,10201.5810546875
1636804013.0343244,994059,10211.669921875
1636804014.433516,995322,10189.1884765625
1636804014.8873057,995742,10206.85546875
1636804015.8435671,996584,10200.5732421875
1636804016.2942636,997002,10165.013671875
1636804016.7407246,997421,10158.6513671875
1636804019.5367153,999938,10143.990234375
